user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
9896,email,newsletter,Android,18,Thursday,0.5416,9,1,new,1
9173,app,promotional,Android,1,Monday,0.3593,12,14,inactive,1
3632,app,newsletter,Windows,9,Saturday,0.2171,8,9,inactive,0
5494,web,transactional,iOS,0,Wednesday,0.5643,9,43,churned,1
9056,app,newsletter,Android,12,Wednesday,0.5842,8,5,active,1
8511,app,promotional,Android,17,Tuesday,0.2304,6,3,inactive,1
2828,app,newsletter,Android,18,Wednesday,0.0409,12,34,inactive,1
5805,app,promotional,iOS,21,Tuesday,0.2214,9,2,active,0
1806,app,newsletter,iOS,15,Wednesday,0.3742,11,17,active,0
8486,app,reminder,Windows,9,Friday,0.2047,17,5,inactive,1
9202,web,promotional,Android,20,Friday,0.1045,13,12,active,0
2868,app,reminder,Windows,17,Tuesday,0.2817,8,14,active,0
8878,app,transactional,Android,14,Wednesday,0.1716,11,8,active,0
6690,email,promotional,Android,16,Saturday,0.4237,12,55,inactive,0
8827,app,transactional,Windows,20,Monday,0.0579,13,2,active,1
6429,app,promotional,Android,17,Saturday,0.532,8,7,new,0
4564,email,newsletter,iOS,11,Tuesday,0.4555,11,8,inactive,0
2389,app,newsletter,Android,17,Thursday,0.0687,8,14,active,1
8274,app,promotional,Windows,5,Thursday,0.1244,10,7,active,0
1824,web,transactional,iOS,11,Thursday,0.235,9,1,active,0
3265,app,newsletter,iOS,12,Saturday,0.5339,9,44,inactive,0
1936,web,reminder,iOS,8,Monday,0.1483,8,8,inactive,0
7402,email,transactional,Windows,3,Tuesday,0.203,10,6,inactive,0
4845,app,reminder,iOS,7,Thursday,0.4223,13,8,active,0
2796,web,transactional,Android,16,Friday,0.2841,11,3,inactive,0
9245,web,transactional,Android,18,Tuesday,0.2532,13,1,inactive,0
8214,app,newsletter,Android,22,Friday,0.1235,5,2,inactive,0
1726,web,transactional,Android,10,Wednesday,0.3955,8,2,active,1
3736,app,transactional,iOS,15,Tuesday,0.5245,17,3,active,0
2913,web,transactional,Android,20,Friday,0.4095,5,8,active,0
8657,app,newsletter,Android,8,Monday,0.2616,9,14,inactive,0
3466,web,newsletter,Windows,17,Wednesday,0.317,5,14,inactive,1
8312,app,transactional,iOS,17,Monday,0.1899,11,0,inactive,1
9194,email,promotional,Windows,7,Wednesday,0.3758,11,38,churned,0
8906,app,transactional,Android,19,Thursday,0.3613,9,25,inactive,1
5876,app,transactional,Windows,18,Thursday,0.3316,5,49,inactive,0
8287,web,promotional,Android,5,Wednesday,0.2039,14,6,inactive,0
1892,web,newsletter,Android,7,Wednesday,0.2501,8,16,inactive,1
5675,web,transactional,Windows,6,Tuesday,0.1739,19,2,active,0
2933,web,promotional,Windows,10,Wednesday,0.3089,13,25,active,0
2380,web,promotional,Android,13,Sunday,0.2239,8,2,active,0
2290,email,promotional,iOS,13,Saturday,0.2001,6,5,active,1
2640,app,reminder,iOS,9,Monday,0.7822,6,10,inactive,1
8490,web,promotional,iOS,20,Monday,0.0374,7,13,active,0
2218,email,promotional,iOS,11,Sunday,0.3396,14,12,active,0
6016,email,transactional,iOS,6,Wednesday,0.076,11,1,inactive,0
7881,email,promotional,Windows,10,Thursday,0.2561,12,8,active,1
1954,app,promotional,iOS,13,Friday,0.4118,10,38,churned,1
8291,app,promotional,Android,12,Tuesday,0.1324,12,30,inactive,0
1974,web,transactional,iOS,9,Wednesday,0.0561,8,13,active,0
5133,web,transactional,iOS,7,Sunday,0.345,10,12,active,0
6370,web,transactional,iOS,18,Thursday,0.1505,10,1,active,0
4972,web,transactional,iOS,23,Monday,0.1128,14,3,active,1
6295,email,reminder,Android,10,Monday,0.2129,11,4,inactive,0
9228,app,transactional,Windows,11,Tuesday,0.602,9,10,active,0
4020,email,promotional,iOS,15,Friday,0.1958,13,19,inactive,1
9987,app,promotional,Android,17,Tuesday,0.1675,11,9,inactive,0
5036,app,transactional,Android,11,Monday,0.2098,11,2,inactive,0
6068,web,newsletter,Windows,20,Sunday,0.0988,19,8,inactive,1
6233,web,promotional,Android,14,Monday,0.2141,6,2,active,0
1317,app,newsletter,Android,12,Monday,0.5298,11,20,active,0
3396,app,promotional,Android,16,Tuesday,0.1168,15,2,active,0
3162,email,transactional,Windows,21,Tuesday,0.1254,14,9,inactive,0
3745,app,newsletter,iOS,18,Wednesday,0.3844,8,17,inactive,0
2591,web,promotional,Android,5,Saturday,0.4196,7,3,active,1
7183,web,transactional,Windows,10,Saturday,0.4895,17,1,new,0
4930,web,promotional,Android,12,Wednesday,0.0487,11,12,active,0
2312,web,newsletter,Android,10,Wednesday,0.1918,13,0,active,1
5311,app,promotional,Android,16,Thursday,0.4068,11,13,active,0
8314,web,reminder,iOS,18,Tuesday,0.0881,13,21,active,1
3383,app,promotional,Android,17,Monday,0.4785,8,5,active,1
4239,web,reminder,Android,22,Sunday,0.419,9,10,inactive,1
3139,app,transactional,Android,9,Tuesday,0.0855,15,39,churned,0
2704,web,newsletter,Android,19,Tuesday,0.1854,14,9,inactive,1
7924,app,promotional,Windows,17,Wednesday,0.1984,8,85,churned,0
1362,app,reminder,iOS,11,Wednesday,0.3332,10,2,new,0
3604,app,promotional,Android,17,Monday,0.2148,10,18,active,0
5286,app,promotional,Android,7,Monday,0.1442,7,15,active,1
4738,email,transactional,Android,18,Wednesday,0.5515,11,30,inactive,0
3469,app,promotional,iOS,13,Thursday,0.1815,15,1,active,1
5795,email,promotional,Android,10,Tuesday,0.2531,11,4,inactive,1
7150,email,reminder,Windows,16,Wednesday,0.3535,12,2,active,0
1556,web,reminder,Android,15,Thursday,0.1869,11,40,inactive,0
3808,app,transactional,Windows,8,Saturday,0.3602,8,8,inactive,0
6150,app,reminder,macOS,4,Tuesday,0.2033,11,36,churned,0
8561,web,transactional,iOS,12,Monday,0.6081,11,5,new,1
3719,app,promotional,iOS,14,Wednesday,0.1646,14,2,active,0
7506,app,newsletter,macOS,19,Friday,0.2083,15,5,inactive,1
4741,web,newsletter,macOS,20,Monday,0.449,6,13,active,1
4998,email,reminder,iOS,13,Wednesday,0.4816,14,27,active,0
3403,web,promotional,iOS,17,Monday,0.2542,6,7,inactive,1
9780,app,newsletter,iOS,12,Monday,0.6144,10,36,inactive,0
1294,web,promotional,macOS,17,Wednesday,0.0684,6,4,inactive,1
6343,app,promotional,iOS,8,Tuesday,0.2475,8,17,active,0
2136,app,promotional,Android,11,Friday,0.2014,6,19,active,0
3064,email,reminder,Windows,15,Thursday,0.2748,11,4,active,1
8009,app,newsletter,iOS,2,Wednesday,0.15,10,0,active,0
5543,app,newsletter,Android,17,Wednesday,0.2831,10,6,inactive,0
2007,app,transactional,iOS,18,Wednesday,0.097,13,0,inactive,0
6445,email,promotional,Windows,11,Monday,0.24,11,34,inactive,0
6352,web,promotional,iOS,12,Saturday,0.2388,15,46,inactive,0
2435,web,promotional,Android,19,Sunday,0.2971,11,19,inactive,0
1571,web,transactional,Android,17,Tuesday,0.2445,7,19,active,0
3382,app,newsletter,iOS,9,Monday,0.1898,10,4,inactive,0
6084,web,transactional,iOS,10,Monday,0.1309,12,1,inactive,0
1277,app,promotional,Android,16,Thursday,0.3389,12,24,active,0
8059,app,promotional,iOS,14,Thursday,0.1856,7,12,inactive,0
2887,web,promotional,Windows,8,Friday,0.3812,4,17,inactive,0
2265,email,transactional,Windows,10,Friday,0.1931,10,22,active,1
8491,app,reminder,Android,20,Wednesday,0.1146,18,7,inactive,1
2040,app,newsletter,Android,16,Thursday,0.0737,13,2,active,0
9073,app,newsletter,Android,22,Thursday,0.1539,7,23,inactive,0
3752,app,transactional,Windows,17,Wednesday,0.5866,19,9,inactive,0
9213,email,transactional,Android,21,Wednesday,0.0828,10,26,active,0
5569,web,promotional,iOS,8,Thursday,0.1166,8,8,active,0
7353,web,reminder,iOS,17,Thursday,0.2435,10,3,active,1
3353,web,newsletter,Android,2,Thursday,0.1644,8,2,inactive,1
8437,app,promotional,Android,16,Thursday,0.2382,10,20,inactive,1
5799,web,transactional,Android,12,Friday,0.3452,7,12,active,1
1686,app,transactional,iOS,10,Thursday,0.5328,12,7,new,0
9476,web,newsletter,Android,19,Wednesday,0.1845,10,10,active,0
5811,email,reminder,iOS,19,Thursday,0.6278,8,11,active,1
9954,web,transactional,iOS,3,Wednesday,0.4942,7,4,active,1
6346,app,transactional,Android,15,Tuesday,0.153,12,7,inactive,1
6043,email,promotional,iOS,11,Monday,0.505,12,5,new,1
3428,app,promotional,Android,12,Thursday,0.1366,9,7,active,0
6126,app,promotional,iOS,18,Thursday,0.0842,12,10,inactive,1
9220,app,promotional,Android,10,Sunday,0.1169,7,2,inactive,0
8813,app,newsletter,Android,21,Wednesday,0.2135,8,7,inactive,0
4356,web,newsletter,iOS,8,Wednesday,0.0362,8,7,inactive,0
9707,web,promotional,iOS,16,Tuesday,0.1165,9,5,inactive,0
8266,email,newsletter,Windows,16,Monday,0.0541,16,97,churned,0
7540,web,promotional,Android,9,Friday,0.6375,9,1,new,1
1038,web,promotional,Android,10,Tuesday,0.1925,7,15,active,0
4342,app,promotional,iOS,18,Thursday,0.3662,8,2,active,0
3844,app,transactional,Android,17,Thursday,0.1736,10,27,active,1
2098,web,promotional,Android,10,Wednesday,0.2452,8,36,churned,1
8027,app,transactional,Android,13,Saturday,0.0721,8,7,inactive,0
2823,email,transactional,Android,6,Wednesday,0.1467,3,26,inactive,0
4155,app,reminder,iOS,8,Tuesday,0.2911,8,4,active,1
4093,app,promotional,iOS,13,Saturday,0.0696,9,2,inactive,1
6658,app,promotional,Windows,7,Saturday,0.1602,7,5,inactive,1
4778,app,promotional,macOS,18,Monday,0.2752,4,6,active,0
3896,app,newsletter,iOS,17,Monday,0.0974,9,7,active,0
1988,web,promotional,Android,21,Monday,0.5106,6,7,new,0
5116,app,newsletter,iOS,16,Tuesday,0.2219,14,7,inactive,1
7446,web,transactional,iOS,21,Sunday,0.3513,11,18,active,0
5179,app,transactional,iOS,14,Thursday,0.2157,6,4,inactive,0
2682,app,transactional,iOS,15,Wednesday,0.31,11,0,new,0
6626,app,promotional,Android,22,Saturday,0.1659,13,10,active,1
8424,email,promotional,Android,15,Wednesday,0.1012,8,8,inactive,0
1933,app,promotional,iOS,4,Tuesday,0.0974,10,0,inactive,0
4598,web,transactional,iOS,17,Sunday,0.3364,10,2,active,1
2980,app,promotional,Windows,20,Friday,0.219,13,10,inactive,0
4056,web,promotional,iOS,18,Friday,0.1548,13,4,active,0
9984,app,reminder,Android,14,Wednesday,0.0831,8,31,inactive,1
1791,web,promotional,iOS,16,Friday,0.2156,15,2,active,0
6390,web,newsletter,Android,23,Tuesday,0.2296,11,0,active,1
7635,email,newsletter,iOS,7,Thursday,0.3308,9,8,inactive,0
3255,app,promotional,iOS,16,Sunday,0.33,8,64,inactive,0
4610,app,promotional,iOS,9,Tuesday,0.463,7,15,active,0
2607,app,promotional,iOS,15,Friday,0.0506,7,6,active,0
6179,email,newsletter,Android,15,Wednesday,0.3033,11,0,active,0
7573,web,newsletter,Android,8,Monday,0.1982,8,9,inactive,0
1984,web,newsletter,iOS,8,Friday,0.2147,6,3,active,0
6776,app,reminder,iOS,15,Monday,0.1659,8,15,active,1
4676,app,newsletter,Android,7,Thursday,0.0767,8,13,inactive,1
4380,app,promotional,Android,9,Monday,0.1446,6,4,active,0
9711,email,promotional,macOS,18,Sunday,0.2314,15,1,inactive,1
9782,web,newsletter,Android,10,Tuesday,0.3131,16,21,active,0
2050,email,promotional,Android,13,Tuesday,0.3381,12,13,inactive,0
4633,app,promotional,Android,21,Monday,0.1027,9,27,active,1
7342,web,newsletter,macOS,9,Sunday,0.2462,14,4,inactive,0
1959,web,transactional,Windows,11,Friday,0.3002,9,15,active,0
7059,app,reminder,iOS,15,Friday,0.257,5,1,inactive,0
9884,email,newsletter,iOS,17,Wednesday,0.0319,10,5,inactive,1
6655,email,promotional,iOS,20,Wednesday,0.2606,8,16,inactive,0
5473,email,reminder,Android,20,Monday,0.1771,13,26,inactive,0
3946,web,promotional,Android,17,Thursday,0.1817,12,5,active,0
8725,app,promotional,Android,9,Tuesday,0.4436,15,24,inactive,0
1526,app,transactional,iOS,3,Sunday,0.4124,11,16,inactive,1
4224,email,promotional,Android,11,Friday,0.1822,5,6,inactive,0
2875,app,transactional,Windows,8,Wednesday,0.2106,11,31,churned,1
2763,web,promotional,iOS,17,Monday,0.106,3,10,inactive,1
9712,web,transactional,Android,16,Friday,0.0786,14,15,active,1
6797,web,transactional,Android,6,Monday,0.4391,7,10,inactive,1
8099,email,newsletter,Windows,18,Tuesday,0.5256,14,9,inactive,0
6109,app,newsletter,Windows,9,Tuesday,0.4141,9,28,inactive,1
7644,app,promotional,Android,12,Thursday,0.6349,12,5,active,1
1116,app,transactional,Android,16,Friday,0.2942,11,0,active,0
3433,app,transactional,Windows,12,Tuesday,0.2406,9,31,inactive,0
6463,app,promotional,Android,12,Monday,0.3253,12,26,inactive,0
1583,app,newsletter,iOS,6,Wednesday,0.284,11,6,inactive,0
9586,email,newsletter,Android,11,Friday,0.2791,5,3,inactive,1
4788,email,promotional,iOS,17,Tuesday,0.2501,7,16,active,0
5167,app,transactional,iOS,20,Tuesday,0.2695,13,1,inactive,1
9465,app,promotional,Windows,12,Sunday,0.3687,6,8,active,0
2389,email,newsletter,Android,12,Sunday,0.1166,17,1,active,1
9357,app,promotional,Android,16,Sunday,0.3979,7,13,inactive,0
7154,app,reminder,iOS,21,Friday,0.3533,7,0,new,1
6420,app,newsletter,iOS,9,Tuesday,0.0507,9,14,inactive,1
9920,web,transactional,iOS,12,Tuesday,0.3063,8,16,active,0
3043,app,transactional,iOS,18,Tuesday,0.4158,12,10,inactive,0
5197,email,reminder,Android,15,Tuesday,0.1395,13,2,inactive,1
4496,app,transactional,iOS,7,Sunday,0.3774,5,1,active,0
1778,web,promotional,Android,15,Friday,0.497,9,5,active,1
1213,app,transactional,iOS,8,Friday,0.2876,10,9,inactive,0
4762,web,newsletter,macOS,13,Tuesday,0.3707,13,15,active,0
7731,web,newsletter,iOS,13,Saturday,0.0952,6,0,active,1
4117,web,newsletter,iOS,19,Friday,0.4129,6,18,active,1
6791,web,reminder,iOS,12,Monday,0.2781,5,18,inactive,0
9783,web,reminder,Android,9,Saturday,0.4728,8,8,inactive,0
3720,email,reminder,Android,9,Tuesday,0.4058,11,6,active,0
9905,email,promotional,Android,19,Monday,0.2593,13,27,inactive,0
7047,web,transactional,Android,8,Thursday,0.278,15,23,active,0
9032,app,newsletter,iOS,12,Thursday,0.1983,20,61,inactive,1
1001,app,newsletter,Android,8,Monday,0.2832,13,6,inactive,0
7368,app,newsletter,Android,17,Tuesday,0.5231,4,35,inactive,0
2949,web,promotional,iOS,12,Sunday,0.2504,2,1,active,0
7732,app,newsletter,iOS,10,Thursday,0.5203,8,7,active,1
8833,app,newsletter,iOS,11,Friday,0.5296,21,9,inactive,0
1917,email,promotional,iOS,19,Tuesday,0.1362,6,8,active,0
4174,email,transactional,Android,14,Monday,0.2311,14,14,active,0
8014,email,promotional,iOS,17,Tuesday,0.1669,8,2,inactive,0
1089,app,promotional,iOS,20,Tuesday,0.4424,7,30,active,0
2709,web,promotional,iOS,20,Tuesday,0.2607,8,12,active,0
4041,app,transactional,macOS,10,Tuesday,0.2793,9,35,inactive,0
1105,app,transactional,Windows,21,Thursday,0.4312,6,0,active,0
9619,app,newsletter,iOS,3,Tuesday,0.6185,7,14,inactive,1
2895,app,newsletter,iOS,11,Friday,0.6168,12,7,new,1
7090,app,newsletter,iOS,19,Tuesday,0.2229,15,10,inactive,0
9508,email,promotional,Android,9,Wednesday,0.5408,11,20,inactive,1
7082,app,promotional,iOS,9,Monday,0.3771,7,3,new,0
1634,web,reminder,Android,10,Wednesday,0.389,7,3,new,0
2925,web,promotional,Android,15,Monday,0.6392,9,18,inactive,1
3056,app,reminder,Windows,12,Sunday,0.1107,6,11,inactive,0
7917,web,newsletter,iOS,17,Friday,0.2354,7,3,active,0
4144,app,transactional,Windows,19,Wednesday,0.5278,5,9,inactive,0
1552,web,reminder,Android,16,Monday,0.2222,6,9,active,0
9907,app,promotional,iOS,8,Thursday,0.3435,9,17,active,1
6383,app,promotional,iOS,20,Friday,0.188,6,0,active,0
4911,app,newsletter,iOS,9,Tuesday,0.2153,8,13,inactive,0
4389,web,transactional,iOS,8,Thursday,0.3708,8,13,inactive,0
9442,email,reminder,iOS,7,Friday,0.4214,7,20,active,1
3430,app,promotional,Android,14,Friday,0.1944,8,33,churned,1
1458,web,transactional,Android,7,Friday,0.4189,10,8,inactive,0
1207,web,transactional,macOS,8,Saturday,0.2447,17,6,inactive,1
1899,email,newsletter,iOS,10,Sunday,0.4007,9,1,new,0
1021,email,promotional,macOS,9,Wednesday,0.2726,8,6,active,1
9601,web,transactional,iOS,15,Thursday,0.3369,4,1,active,1
1894,web,newsletter,Android,18,Friday,0.2622,6,24,active,1
1514,email,promotional,iOS,17,Thursday,0.0822,7,24,active,1
8294,app,newsletter,iOS,9,Sunday,0.2222,13,8,inactive,0
5904,app,transactional,Windows,9,Monday,0.2861,7,4,active,1
8867,app,newsletter,iOS,21,Wednesday,0.2517,10,1,inactive,0
5109,email,newsletter,Android,0,Tuesday,0.6647,6,28,inactive,1
8179,email,promotional,Android,19,Tuesday,0.4181,8,31,inactive,1
2560,app,transactional,Android,8,Tuesday,0.3395,16,4,new,1
2266,web,reminder,Android,21,Friday,0.2827,8,14,inactive,0
4638,web,transactional,Android,10,Monday,0.0626,8,4,inactive,0
9941,app,reminder,iOS,12,Friday,0.2732,11,3,inactive,0
4427,email,transactional,Android,16,Thursday,0.4054,10,0,new,0
5780,app,promotional,Windows,14,Tuesday,0.1777,13,12,active,0
2927,app,transactional,iOS,10,Tuesday,0.1766,9,2,active,1
3356,web,reminder,iOS,14,Thursday,0.117,9,0,active,0
5790,web,promotional,Android,17,Friday,0.1344,11,1,inactive,0
1306,app,reminder,Android,6,Saturday,0.8023,7,5,new,0
8979,web,reminder,Android,1,Saturday,0.4167,13,16,active,1
4665,web,transactional,iOS,12,Sunday,0.3452,9,3,active,0
8057,app,promotional,Android,7,Thursday,0.3415,14,32,inactive,0
1661,app,newsletter,iOS,16,Saturday,0.6091,8,5,new,0
5644,web,promotional,Android,8,Friday,0.487,11,6,active,1
9503,app,newsletter,Android,12,Saturday,0.0529,2,3,active,0
3920,email,transactional,iOS,8,Monday,0.149,5,4,active,0
9946,email,transactional,Android,14,Sunday,0.3601,7,1,new,1
7236,email,newsletter,macOS,7,Wednesday,0.3091,11,5,active,0
7078,app,transactional,Android,3,Friday,0.2866,4,29,active,0
1352,email,transactional,Windows,6,Monday,0.1069,8,17,inactive,1
8005,app,transactional,Android,21,Wednesday,0.2357,10,31,inactive,0
1158,app,transactional,Android,8,Tuesday,0.3892,10,1,active,1
1956,app,transactional,iOS,17,Tuesday,0.1966,8,9,active,0
3071,app,newsletter,iOS,6,Monday,0.093,8,3,inactive,0
9595,web,transactional,iOS,7,Friday,0.4345,8,19,active,1
4453,web,transactional,Android,13,Monday,0.0891,11,52,inactive,0
7675,app,newsletter,Windows,12,Tuesday,0.4261,5,25,active,0
1955,web,promotional,iOS,21,Tuesday,0.247,11,0,active,0
7295,app,promotional,Android,21,Thursday,0.2471,9,5,inactive,1
2712,web,reminder,Android,17,Tuesday,0.3871,17,0,new,0
5703,app,newsletter,Android,15,Tuesday,0.1979,9,0,active,1
7563,email,transactional,iOS,12,Wednesday,0.5329,9,1,active,1
6631,email,newsletter,Android,11,Thursday,0.1517,8,4,inactive,0
2394,web,promotional,iOS,21,Monday,0.3832,8,5,new,0
5732,app,newsletter,iOS,15,Tuesday,0.1811,10,7,active,0
4714,app,transactional,macOS,14,Tuesday,0.3201,9,7,new,1
1529,email,transactional,iOS,9,Sunday,0.3075,15,22,active,1
3958,app,transactional,iOS,6,Wednesday,0.3536,14,2,active,0
8904,app,promotional,Windows,21,Thursday,0.1083,4,2,inactive,1
4591,app,promotional,iOS,10,Tuesday,0.4725,11,14,inactive,1
7895,web,reminder,Android,12,Wednesday,0.4185,9,12,inactive,0
1525,web,transactional,iOS,7,Monday,0.3393,7,2,active,0
7477,email,transactional,iOS,18,Monday,0.1775,14,28,active,1
1001,app,promotional,iOS,4,Wednesday,0.1772,13,5,inactive,1
1374,app,promotional,iOS,18,Wednesday,0.4678,9,6,active,0
5648,email,newsletter,Android,8,Monday,0.1248,13,8,inactive,0
3365,email,transactional,Android,19,Thursday,0.2058,9,5,inactive,1
2525,app,transactional,Android,17,Sunday,0.582,6,12,inactive,0
2646,web,promotional,macOS,8,Wednesday,0.2159,8,7,inactive,1
1013,app,newsletter,iOS,14,Thursday,0.3483,9,4,new,0
5599,email,promotional,Android,10,Sunday,0.2206,7,35,inactive,0
3278,app,promotional,Android,8,Friday,0.571,13,5,new,0
4155,email,transactional,macOS,19,Wednesday,0.5975,11,17,inactive,0
9321,web,promotional,iOS,11,Friday,0.4736,10,6,new,0
4814,web,promotional,Android,11,Monday,0.3126,8,8,active,0
4216,app,newsletter,Windows,8,Wednesday,0.3005,16,4,active,1
9219,web,newsletter,iOS,11,Tuesday,0.4107,15,20,active,0
3113,app,newsletter,Windows,19,Monday,0.4351,8,20,active,1
5356,app,transactional,iOS,11,Wednesday,0.2726,8,0,inactive,1
6543,web,promotional,Android,21,Monday,0.4343,9,0,active,1
5555,email,promotional,macOS,21,Thursday,0.3221,8,38,inactive,0
8062,web,reminder,Android,8,Wednesday,0.0915,12,32,inactive,0
4374,web,transactional,Android,8,Thursday,0.186,10,10,inactive,0
7430,app,newsletter,iOS,19,Monday,0.3571,15,10,active,0
4466,app,promotional,macOS,11,Monday,0.3477,16,25,active,0
4081,app,transactional,Android,0,Thursday,0.3558,8,2,active,1
1629,web,promotional,iOS,9,Sunday,0.5913,10,15,active,1
1269,email,transactional,Android,15,Monday,0.0848,12,9,active,1
6724,web,reminder,Android,18,Tuesday,0.3441,12,20,inactive,0
6897,app,reminder,iOS,7,Saturday,0.4942,7,0,active,1
4432,app,transactional,iOS,7,Monday,0.3467,6,13,inactive,1
7276,web,transactional,iOS,20,Saturday,0.1845,6,12,inactive,1
6895,app,reminder,Android,17,Wednesday,0.1368,5,27,inactive,0
8115,email,newsletter,Android,14,Wednesday,0.1094,9,16,active,0
7656,email,promotional,Android,17,Tuesday,0.2026,10,31,inactive,1
1575,web,transactional,Windows,12,Tuesday,0.3456,12,32,inactive,0
8029,app,promotional,Windows,17,Tuesday,0.259,13,7,active,1
7099,app,transactional,Android,11,Saturday,0.6958,6,2,new,0
4192,app,transactional,iOS,9,Friday,0.1002,8,14,active,0
4178,app,transactional,Android,17,Thursday,0.2439,13,31,churned,0
7052,app,transactional,Android,12,Friday,0.135,15,1,active,1
3734,web,promotional,Android,22,Tuesday,0.0753,12,12,active,1
7116,web,transactional,Android,10,Thursday,0.727,11,1,active,0
4568,app,newsletter,iOS,20,Wednesday,0.5023,15,0,active,1
3203,app,newsletter,Windows,20,Friday,0.2972,12,17,inactive,0
2390,app,promotional,iOS,9,Tuesday,0.4318,5,17,inactive,0
2742,app,reminder,Android,18,Thursday,0.1555,7,13,inactive,0
2925,email,reminder,iOS,12,Saturday,0.1433,11,29,active,0
1619,app,promotional,macOS,20,Wednesday,0.033,7,1,active,0
2274,app,promotional,iOS,12,Monday,0.4074,16,1,active,0
1956,app,newsletter,iOS,17,Wednesday,0.5167,6,29,active,0
2939,email,newsletter,iOS,12,Tuesday,0.2197,7,10,inactive,0
4953,web,reminder,iOS,9,Thursday,0.0853,11,4,active,0
1968,app,reminder,iOS,8,Sunday,0.3962,13,20,inactive,0
1281,web,newsletter,Android,12,Wednesday,0.3446,4,33,churned,1
7262,web,transactional,Android,17,Wednesday,0.3798,13,17,inactive,0
2058,email,promotional,iOS,15,Thursday,0.1729,15,23,active,1
5293,app,promotional,iOS,16,Monday,0.2363,13,4,active,0
6178,email,transactional,Windows,9,Tuesday,0.4942,8,5,new,0
7980,email,newsletter,Android,13,Saturday,0.1301,13,29,active,1
2229,email,transactional,Android,6,Thursday,0.4036,8,14,inactive,1
5585,web,newsletter,Android,18,Monday,0.2814,9,4,active,0
9467,web,promotional,iOS,23,Tuesday,0.3164,11,11,inactive,0
3740,app,transactional,iOS,12,Thursday,0.4301,13,17,inactive,1
3289,web,promotional,iOS,1,Friday,0.628,8,3,new,0
2239,web,transactional,Windows,8,Friday,0.2649,12,15,active,1
6370,web,newsletter,macOS,16,Tuesday,0.0879,6,0,active,1
1125,app,newsletter,Android,15,Sunday,0.0322,10,5,active,0
8473,web,reminder,iOS,18,Thursday,0.4675,13,16,inactive,0
6342,email,promotional,iOS,9,Thursday,0.1954,5,2,inactive,0
8351,app,transactional,iOS,17,Thursday,0.27,15,3,active,1
7638,email,promotional,Android,16,Monday,0.0569,8,31,inactive,1
7570,web,transactional,iOS,10,Sunday,0.1394,6,16,inactive,0
4249,email,reminder,macOS,14,Monday,0.2047,10,10,active,1
8595,app,newsletter,iOS,8,Tuesday,0.4574,13,3,active,1
7294,app,reminder,Windows,12,Friday,0.2283,11,6,active,1
7527,email,promotional,Android,19,Thursday,0.5794,12,12,active,1
6757,app,reminder,Android,12,Friday,0.128,6,2,active,1
2969,email,promotional,Android,18,Wednesday,0.0906,13,9,active,0
1891,web,reminder,Android,14,Wednesday,0.2521,10,7,inactive,0
5470,web,promotional,Android,8,Saturday,0.2407,8,9,active,1
8175,app,promotional,Android,14,Monday,0.1608,9,1,active,1
9320,web,transactional,Android,13,Saturday,0.3168,13,1,active,0
7812,app,reminder,macOS,11,Tuesday,0.2252,6,49,inactive,0
8519,app,promotional,Android,7,Friday,0.193,8,58,inactive,0
5612,app,transactional,Android,12,Monday,0.4643,11,8,active,1
2198,app,reminder,Windows,6,Thursday,0.4276,9,23,active,1
6238,email,transactional,iOS,7,Saturday,0.3832,8,15,active,1
7089,email,promotional,iOS,12,Wednesday,0.6557,17,1,active,1
7257,app,transactional,Android,10,Friday,0.1895,10,5,inactive,0
8705,web,transactional,Android,20,Friday,0.3835,11,5,active,1
4719,app,reminder,Windows,11,Friday,0.5202,8,13,active,0
1302,web,newsletter,Android,17,Saturday,0.3577,9,13,active,0
1986,email,transactional,Android,13,Wednesday,0.5222,11,38,churned,1
5440,email,reminder,Android,16,Tuesday,0.1982,9,23,inactive,0
5909,app,transactional,iOS,9,Monday,0.3247,8,29,inactive,0
4072,web,promotional,Android,21,Tuesday,0.3132,9,33,inactive,0
4124,app,promotional,Windows,13,Monday,0.1037,15,24,inactive,0
9125,email,transactional,iOS,18,Thursday,0.2806,16,6,inactive,1
4291,app,promotional,Android,11,Tuesday,0.1479,13,3,active,0
5033,web,reminder,Android,7,Monday,0.4693,10,12,active,1
6105,web,newsletter,iOS,16,Monday,0.1504,13,17,inactive,1
1703,web,promotional,iOS,0,Friday,0.5918,9,7,active,1
9133,app,transactional,macOS,12,Thursday,0.4962,5,28,inactive,0
1574,email,newsletter,iOS,8,Wednesday,0.072,13,48,inactive,0
6704,app,reminder,iOS,15,Saturday,0.1407,12,12,inactive,1
8848,web,reminder,iOS,22,Monday,0.1988,12,9,active,1
6208,app,transactional,Android,12,Sunday,0.3707,4,27,inactive,1
7924,app,newsletter,Android,18,Thursday,0.5411,13,0,active,1
4828,web,transactional,Android,13,Tuesday,0.3086,12,2,active,1
4230,app,transactional,iOS,13,Thursday,0.5599,16,28,inactive,1
1488,app,promotional,Windows,20,Friday,0.2197,10,19,inactive,1
8114,app,promotional,iOS,19,Wednesday,0.2836,13,8,active,0
4173,app,transactional,iOS,18,Saturday,0.2337,7,32,inactive,0
2667,web,promotional,Android,10,Monday,0.4952,10,6,active,1
